6.50E+07,,6.10E+07,3.40E+07
4.00E+06,8.00E+04,1.00E+06,2.00E+05
4.00E+06,4.50E+05,1.00E+06,2.00E+05
2.00E+05,2.50E+04,1.70E+05,2.00E+05
1.50E+06,2.50E+04,5.00E+06,2.00E+05
1.50E+06,8.00E+04,5.00E+06,2.00E+05
