1.5385e-08,1,1.6393e-08,2.7027e-08
2.5e-07,1.25e-05,1e-06,5e-06
2.5e-07,2.2222e-06,1e-06,5e-06
5e-06,4e-05,5.8824e-06,5e-06
6.6667e-07,4.1667e-05,2e-07,5e-06
6.6667e-07,1.25e-05,2e-07,5e-06
